horse1_Age,horse1_Weight (kg),horse1_Horse Weight (kg),horse1_average_time,horse2_Age,horse2_Weight (kg),horse2_Horse Weight (kg),horse2_average_time,horse3_Age,horse3_Weight (kg),horse3_Horse Weight (kg),horse3_average_time,horse4_Age,horse4_Weight (kg),horse4_Horse Weight (kg),horse4_average_time,horse5_Age,horse5_Weight (kg),horse5_Horse Weight (kg),horse5_average_time,horse6_Age,horse6_Weight (kg),horse6_Horse Weight (kg),horse6_average_time,horse7_Age,horse7_Weight (kg),horse7_Horse Weight (kg),horse7_average_time,horse8_Age,horse8_Weight (kg),horse8_Horse Weight (kg),horse8_average_time,horse9_Age,horse9_Weight (kg),horse9_Horse Weight (kg),horse9_average_time,horse10_Age,horse10_Weight (kg),horse10_Horse Weight (kg),horse10_average_time,horse11_Age,horse11_Weight (kg),horse11_Horse Weight (kg),horse11_average_time,horse12_Age,horse12_Weight (kg),horse12_Horse Weight (kg),horse12_average_time,horse13_Age,horse13_Weight (kg),horse13_Horse Weight (kg),horse13_average_time,horse14_Age,horse14_Weight (kg),horse14_Horse Weight (kg),horse14_average_time,horse15_Age,horse15_Weight (kg),horse15_Horse Weight (kg),horse15_average_time,horse16_Age,horse16_Weight (kg),horse16_Horse Weight (kg),horse16_average_time,target
4,55.0,502.0,129.2,8,54.0,508.0,114.92,3,55.0,470.0,125.0,5,55.0,600.0,121.46,6,56.0,506.0,118.44999999999999,5,54.0,514.0,117.25,7,52.0,518.0,105.25,7,54.0,504.0,103.41428571428571,4,56.0,496.0,126.4,5,54.0,476.0,126.8,4,56.0,466.0,109.52857142857144,8,56.0,460.0,101.275,3,54.0,502.0,107.33846153846154,6,56.0,486.0,138.74285714285716,7,58.5,478.0,123.87272727272726,5,55.0,488.0,126.56666666666666,12
6,57.5,492.0,102.31818181818181,4,55.0,480.0,106.86666666666667,4,53.0,450.0,116.40000000000002,4,57.0,488.0,110.15,6,53.0,466.0,115.43333333333334,5,55.0,502.0,106.34,6,56.0,500.0,97.63333333333333,11,57.5,530.0,116.18333333333334,5,56.0,488.0,106.8125,7,54.0,474.0,118.77142857142857,5,57.0,444.0,111.3,4,55.0,480.0,98.97999999999999,5,54.0,482.0,99.59,7,54.0,466.0,96.625,6,55.0,494.0,135.95714285714286,7,56.0,486.0,130.38,10
7,57.0,444.0,155.175,6,57.0,476.0,119.93333333333334,7,57.0,526.0,120.55999999999999,7,57.0,498.0,102.31818181818181,8,57.0,460.0,104.39000000000001,6,57.0,526.0,119.95454545454545,6,57.0,500.0,117.35714285714286,5,57.0,530.0,129.46666666666667,8,57.0,474.0,120.03333333333335,7,57.0,494.0,158.31428571428572,4,57.0,534.0,119.7,5,57.0,476.0,117.12307692307692,4,57.0,450.0,131.06666666666666,8,57.0,502.0,126.63076923076923,3,54.0,470.0,119.9,5,57.0,470.0,110.15,7
7,56.0,498.0,70.3,6,56.0,546.0,69.26,7,54.0,460.0,78.125,6,56.0,502.0,77.5,8,56.0,502.0,99.19999999999999,6,54.0,474.0,69.44999999999999,6,58.0,504.0,72.57777777777778,6,59.0,470.0,79.89230769230768,4,54.0,514.0,74.21428571428571,3,53.0,448.0,74.23333333333333,5,54.0,472.0,81.69999999999999,6,56.0,480.0,66.14999999999999,5,56.0,472.0,69.625,4,54.0,460.0,71.925,6,56.0,480.0,68.81666666666668,6,56.0,488.0,88.675,8
4,56.0,462.0,131.06666666666666,9,55.0,480.0,112.94375,10,57.0,452.0,121.05999999999999,6,53.0,480.0,119.4,7,53.0,502.0,122.62307692307692,8,58.0,504.0,126.63076923076923,6,56.0,536.0,119.95454545454545,7,56.0,456.0,155.175,6,57.0,502.0,117.35714285714286,8,57.0,462.0,120.03333333333335,6,56.0,470.0,135.2,5,56.0,482.0,117.12307692307692,8,57.0,456.0,104.39000000000001,5,56.0,468.0,158.07142857142858,7,57.0,494.0,102.31818181818181,5,54.0,494.0,110.925,11
6,55.0,454.0,111.475,5,54.0,440.0,108.5,5,54.0,462.0,112.36666666666667,4,54.0,478.0,104.73333333333333,5,54.0,454.0,112.53333333333335,5,56.0,540.0,109.77142857142857,6,56.0,426.0,121.61333333333333,5,54.0,422.0,109.11428571428571,7,54.0,502.0,109.7,4,54.0,444.0,113.12,6,55.0,448.0,109.0,4,54.0,464.0,103.2,4,53.0,474.0,109.7,7,55.0,466.0,78.125,5,55.0,462.0,111.58,5,53.0,446.0,116.86666666666667,1
3,55.0,456.0,115.43333333333334,3,53.0,478.0,114.13,3,54.0,464.0,116.66666666666667,3,55.0,476.0,108.2,3,54.0,484.0,102.5,3,56.0,520.0,136.44444444444446,3,53.0,448.0,95.55,3,54.0,498.0,188.075,3,55.0,436.0,97.775,3,54.0,428.0,107.9,3,54.0,470.0,108.0,3,53.0,480.0,107.9,3,57.0,454.0,91.99166666666667,3,52.0,466.0,127.95,3,53.0,468.0,102.8,3,55.0,496.0,107.3,0
7,54.0,500.0,109.36666666666667,6,53.0,494.0,119.93333333333334,8,57.0,478.0,118.77142857142857,4,54.0,482.0,114.0,6,54.0,424.0,121.61333333333333,5,52.0,532.0,137.5818181818182,10,57.0,454.0,121.05999999999999,8,53.0,524.0,154.79999999999998,6,57.0,488.0,106.8125,7,54.0,494.0,116.56666666666666,5,52.0,460.0,110.825,5,54.0,436.0,114.7,7,56.0,472.0,120.75555555555555,6,55.0,500.0,118.64999999999999,5,52.0,442.0,116.86666666666667,8,55.0,488.0,130.38,10
5,54.0,490.0,151.63333333333333,6,56.0,474.0,119.65,5,49.0,472.0,122.2,7,53.0,532.0,116.6,4,56.0,490.0,115.10999999999999,5,52.0,444.0,131.92857142857142,7,56.0,500.0,106.46923076923076,5,56.0,472.0,117.12307692307692,7,55.0,508.0,109.975,5,55.0,486.0,118.7,6,54.0,460.0,117.72,6,53.0,480.0,119.93333333333334,8,51.0,488.0,111.33333333333333,4,54.0,488.0,114.0,5,52.0,480.0,120.5,7,56.0,506.0,120.53333333333335,1
7,57.0,490.0,106.46923076923076,6,57.0,474.0,131.32,4,55.0,476.0,91.22,5,57.0,488.0,102.75454545454545,7,56.0,502.0,95.84444444444445,4,55.0,534.0,86.85,6,57.0,476.0,99.59,5,56.0,478.0,87.7,8,56.0,488.0,110.25999999999999,6,56.0,532.0,90.36666666666667,4,55.0,490.0,100.9,4,55.0,466.0,89.86,5,56.0,528.0,99.23333333333333,5,54.0,524.0,108.89999999999999,7,56.0,444.0,96.44,7,56.0,516.0,109.975,5
5,56.0,520.0,76.9,4,55.0,496.0,84.4,6,56.0,528.0,93.375,6,56.0,506.0,77.375,5,56.0,480.0,86.0,5,56.0,514.0,102.67999999999999,4,58.0,470.0,83.62,7,56.0,502.0,109.36666666666667,6,56.0,494.0,81.8625,4,55.0,472.0,88.3,6,57.0,532.0,83.86666666666666,4,55.0,506.0,85.93846153846154,6,56.0,530.0,96.88,4,55.0,516.0,92.68571428571428,8,56.0,454.0,97.33000000000001,6,56.0,468.0,84.1,13
3,54.0,442.0,103.55000000000001,3,54.0,424.0,96.7,3,54.0,394.0,78.39999999999999,3,54.0,428.0,96.5,3,54.0,464.0,91.39999999999999,3,54.0,466.0,96.0,3,54.0,454.0,95.6,3,54.0,442.0,96.3,3,54.0,498.0,95.4,3,54.0,474.0,107.95,3,54.0,492.0,95.05000000000001,3,54.0,436.0,95.6,3,54.0,452.0,109.4,3,54.0,472.0,95.65,3,54.0,460.0,108.75,3,54.0,430.0,93.2,15
3,56.0,520.0,102.39999999999999,3,56.0,506.0,97.8,3,56.0,496.0,92.6375,3,56.0,468.0,97.6,3,56.0,484.0,97.6,3,56.0,492.0,98.3,3,56.0,448.0,97.4,3,54.0,478.0,84.93333333333334,3,54.0,460.0,91.6,3,57.0,472.0,106.1,3,56.0,526.0,97.9,3,56.0,482.0,98.0,3,56.0,486.0,91.25,3,56.0,488.0,98.1,3,54.0,476.0,100.0,3,56.0,466.0,96.4,9
5,55.0,534.0,109.77142857142857,8,56.0,510.0,106.35,4,56.0,506.0,110.5,7,56.0,558.0,99.42,4,57.0,516.0,92.68571428571428,4,56.0,522.0,97.42380952380952,4,55.0,476.0,86.825,4,56.0,526.0,82.6888888888889,4,56.0,478.0,97.1,7,56.0,500.0,103.85000000000001,4,56.0,464.0,86.05555555555556,3,57.0,476.0,106.1,3,55.0,514.0,102.39999999999999,6,56.0,472.0,84.1,4,54.0,494.0,91.0,6,57.0,490.0,86.36666666666667,4
4,54.0,484.0,114.0,5,54.0,510.0,107.96666666666665,4,54.0,460.0,124.63333333333333,5,54.0,478.0,118.92,5,56.0,474.0,160.63333333333333,7,57.0,532.0,120.55999999999999,10,52.0,462.0,119.24444444444445,6,53.0,508.0,119.93333333333334,4,55.0,476.0,112.66666666666667,7,56.0,494.0,120.75555555555555,5,55.0,534.0,141.1,6,55.0,474.0,119.65,6,50.0,486.0,118.1,6,52.0,466.0,122.0,9,55.0,480.0,112.94375,8,57.5,480.0,118.77142857142857,5
3,54.0,478.0,95.65,3,54.0,458.0,95.8,3,54.0,430.0,93.2,3,54.0,456.0,96.2,3,54.0,410.0,96.7,3,54.0,484.0,95.05000000000001,3,54.0,478.0,95.7,3,54.0,470.0,107.85,3,54.0,470.0,91.39999999999999,3,54.0,440.0,95.0,3,54.0,460.0,95.7,3,54.0,464.0,96.5,3,54.0,512.0,95.4,3,54.0,444.0,105.16666666666667,3,54.0,436.0,89.0,3,54.0,442.0,95.2,13
6,57.0,538.0,96.88,7,57.0,534.0,116.6,4,56.0,482.0,98.61428571428571,4,56.0,486.0,114.0,6,57.0,466.0,114.63333333333333,6,57.0,480.0,99.59,8,57.0,506.0,93.53333333333333,6,57.0,474.0,131.32,6,57.0,474.0,111.7,6,57.0,502.0,117.35714285714286,4,56.0,510.0,118.65,5,57.0,474.0,118.92,8,58.0,502.0,126.63076923076923,4,56.0,488.0,115.10999999999999,6,57.0,508.0,119.93333333333334,8,57.0,514.0,110.53333333333335,8
8,57.0,544.0,77.37777777777778,5,56.0,492.0,71.92,5,54.0,492.0,70.1,7,58.0,496.0,76.27777777777777,6,56.0,510.0,69.23333333333333,7,57.0,536.0,68.99,8,56.0,512.0,99.19999999999999,8,56.0,520.0,70.67647058823529,6,57.0,514.0,68.68571428571428,4,56.0,468.0,70.4,7,58.0,504.0,74.28461538461539,4,54.0,474.0,62.5,6,56.0,494.0,65.825,4,55.0,436.0,69.17272727272727,5,56.0,522.0,97.1,7,57.0,542.0,68.66666666666667,10
7,54.0,508.0,109.7,5,54.0,444.0,112.53333333333335,8,53.0,486.0,111.33333333333333,5,55.0,442.0,108.5,6,54.0,454.0,111.475,5,52.0,486.0,106.725,6,56.0,536.0,106.3,5,55.0,426.0,109.11428571428571,6,53.0,480.0,116.0,5,53.0,458.0,112.36666666666667,6,54.0,466.0,106.3,4,55.0,480.0,104.73333333333333,4,53.0,452.0,113.12,6,55.0,430.0,121.61333333333333,5,56.0,538.0,109.77142857142857,7,54.0,472.0,78.125,8
3,54.0,474.0,107.85,3,54.0,436.0,103.55000000000001,3,54.0,472.0,111.5,3,54.0,456.0,135.51666666666668,3,54.0,438.0,111.8,3,54.0,430.0,109.66666666666667,3,54.0,462.0,109.05,3,55.0,438.0,105.16666666666667,3,54.0,452.0,111.4,3,54.0,460.0,113.0,3,55.0,452.0,114.67500000000001,3,54.0,478.0,111.6,3,54.0,436.0,111.8,3,54.0,486.0,110.55,3,54.0,474.0,112.0,3,54.0,468.0,111.3,13
6,56.0,474.0,121.675,5,57.0,478.0,122.5,6,51.0,560.0,113.1,6,58.0,512.0,112.21111111111111,5,56.0,472.0,112.225,5,55.0,516.0,112.05,6,53.0,536.0,113.3,9,54.0,530.0,101.3875,4,54.0,496.0,110.5,5,55.0,498.0,104.03333333333335,7,56.0,496.0,119.95,5,53.0,482.0,114.1,5,56.0,550.0,167.1818181818182,6,55.0,498.0,114.7,5,57.0,472.0,114.4,5,57.0,488.0,109.52857142857144,3
6,56.0,496.0,88.675,7,56.0,500.0,95.84444444444445,6,55.0,448.0,74.62857142857142,5,53.0,454.0,110.825,4,57.0,456.0,87.22,7,53.0,462.0,89.65,5,57.5,466.0,91.45714285714287,6,56.0,536.0,96.88,5,57.0,522.0,101.2,4,54.0,486.0,114.0,4,57.0,474.0,91.22,5,54.0,438.0,105.53333333333335,6,53.0,450.0,95.5,5,57.0,520.0,99.23333333333333,8,55.0,480.0,110.25999999999999,4,56.0,492.0,115.10999999999999,7
3,56.0,452.0,84.68333333333334,3,56.0,454.0,85.44444444444444,3,56.0,450.0,89.375,3,56.0,450.0,105.04,3,56.0,470.0,77.94,3,56.0,470.0,96.4,3,56.0,474.0,94.6,3,56.0,490.0,92.6375,3,56.0,452.0,94.1,3,56.0,506.0,93.85,3,56.0,502.0,85.89999999999999,3,56.0,440.0,93.9,3,56.0,478.0,95.4,3,56.0,500.0,99.25,3,56.0,444.0,97.775,3,54.0,444.0,95.1,13
7,55.0,464.0,78.125,7,57.0,486.0,76.27777777777777,8,57.0,540.0,67.4,6,57.0,520.0,74.42857142857143,7,57.0,488.0,67.93333333333334,7,57.0,534.0,68.99,8,57.0,514.0,70.67647058823529,6,57.0,462.0,79.89230769230768,6,57.0,486.0,66.14999999999999,6,57.0,500.0,72.57777777777778,6,57.0,484.0,70.00769230769231,4,57.0,490.0,78.42941176470588,4,55.0,508.0,74.21428571428571,7,57.0,532.0,68.66666666666667,3,55.0,510.0,70.64166666666667,7,57.0,500.0,74.28461538461539,2
6,56.0,506.0,77.375,6,56.0,484.0,81.8625,5,54.0,474.0,70.1,8,57.0,516.0,86.55555555555556,4,58.0,470.0,83.62,4,56.0,524.0,82.6888888888889,4,56.0,460.0,86.05555555555556,6,56.0,516.0,73.5,10,56.0,528.0,73.08,4,56.0,484.0,70.3,4,56.0,506.0,85.93846153846154,6,57.0,486.0,70.00769230769231,3,55.0,484.0,71.9,4,56.0,470.0,70.0,8,56.0,504.0,74.27142857142857,4,56.0,512.0,98.56666666666666,10
2,55.0,498.0,102.05714285714285,2,55.0,470.0,82.35,2,55.0,504.0,90.75,2,55.0,460.0,96.3,2,55.0,460.0,96.6,2,55.0,492.0,81.75,2,55.0,486.0,86.7,2,55.0,470.0,95.1,2,55.0,466.0,106.65555555555555,2,55.0,464.0,94.6,2,55.0,512.0,85.72,2,55.0,492.0,86.8,2,55.0,496.0,107.86666666666667,2,55.0,490.0,107.85,2,55.0,504.0,88.9,2,55.0,508.0,101.0,14
3,56.0,450.0,89.375,3,56.0,450.0,95.0,3,56.0,432.0,88.0,3,56.0,464.0,95.5,3,56.0,460.0,85.44444444444444,3,56.0,442.0,91.99166666666667,3,56.0,474.0,95.8,3,56.0,444.0,97.775,3,56.0,460.0,96.1,3,56.0,470.0,77.94,3,56.0,496.0,95.3,3,56.0,452.0,95.0,3,54.0,476.0,95.5,3,54.0,446.0,109.0,3,56.0,458.0,94.8,3,56.0,484.0,118.05,5
7,55.0,494.0,85.5,6,55.0,516.0,69.23333333333333,6,56.0,528.0,73.5,5,56.0,490.0,71.92,4,57.0,500.0,77.83333333333333,4,55.0,434.0,69.17272727272727,7,57.5,536.0,68.99,8,57.0,548.0,79.7,4,55.0,504.0,83.33333333333333,6,52.0,488.0,69.44999999999999,4,54.0,444.0,73.56666666666666,7,57.0,498.0,102.31818181818181,6,56.0,512.0,65.825,8,54.0,540.0,77.37777777777778,6,55.5,484.0,67.89999999999999,6,55.0,458.0,74.62857142857142,14
3,54.0,482.0,114.7,8,57.0,480.0,123.87272727272726,5,56.0,504.0,110.86666666666667,5,57.0,506.0,110.35714285714286,4,56.0,468.0,111.44999999999999,5,57.0,466.0,112.48333333333333,5,56.0,484.0,114.4,5,57.0,448.0,115.2,6,56.0,610.0,121.46,4,57.0,460.0,104.55,5,56.0,508.0,113.10000000000001,4,56.0,514.0,110.4875,4,56.0,506.0,110.5,4,57.0,512.0,107.33846153846154,5,57.0,470.0,109.52857142857144,4,56.0,492.0,112.2,11
3,56.0,458.0,85.44444444444444,3,56.0,490.0,92.6375,3,56.0,480.0,98.0,3,56.0,480.0,123.47999999999999,3,56.0,450.0,105.04,3,56.0,440.0,97.775,3,56.0,470.0,95.0,3,56.0,470.0,95.6,3,56.0,472.0,101.1125,3,56.0,470.0,96.4,3,56.0,492.0,95.3,3,56.0,476.0,97.3,3,56.0,476.0,98.4,3,56.0,436.0,97.3,3,56.0,474.0,97.1,3,56.0,490.0,154.95,1
6,56.0,510.0,106.34,5,56.0,480.0,87.7,6,56.0,496.0,70.00769230769231,6,56.0,498.0,83.9,6,56.0,506.0,81.9,4,58.0,488.0,78.42941176470588,4,56.0,502.0,83.33333333333333,7,54.0,476.0,89.65,6,57.0,498.0,72.57777777777778,6,56.0,538.0,90.36666666666667,5,56.0,482.0,81.56666666666666,8,56.0,552.0,79.7,9,56.0,500.0,90.675,4,56.0,476.0,91.22,4,55.0,508.0,74.21428571428571,6,56.0,456.0,74.62857142857142,1
3,54.0,452.0,97.1,3,54.0,454.0,98.4,3,54.0,478.0,98.3,3,54.0,484.0,110.55,3,54.0,440.0,94.3,3,54.0,478.0,102.0,3,54.0,446.0,97.0,3,54.0,462.0,97.4,3,54.0,446.0,97.0,3,54.0,436.0,109.66666666666667,3,54.0,450.0,92.39999999999999,3,54.0,456.0,97.1,3,54.0,444.0,113.16666666666667,3,54.0,446.0,99.2,3,54.0,452.0,97.0,3,54.0,436.0,98.3,10
3,54.0,466.0,82.8,3,54.0,444.0,82.8,3,54.0,446.0,91.6,3,54.0,438.0,84.8,3,54.0,462.0,91.39999999999999,3,54.0,466.0,70.84,3,54.0,464.0,101.95,3,54.0,478.0,82.8,3,54.0,438.0,76.5,3,54.0,486.0,84.1,3,54.0,466.0,97.9,3,54.0,422.0,76.85,3,54.0,448.0,83.1,3,54.0,480.0,84.8,3,54.0,436.0,89.0,3,54.0,504.0,86.2,0
4,53.0,466.0,119.8,5,53.0,456.0,112.36666666666667,6,55.0,478.0,116.0,5,56.0,450.0,108.5,5,56.0,552.0,109.77142857142857,5,54.0,456.0,112.53333333333335,5,54.0,426.0,109.11428571428571,5,55.0,462.0,111.58,5,50.0,448.0,120.2,4,53.0,454.0,113.12,5,57.0,476.0,113.74000000000001,5,53.0,464.0,122.1,6,53.0,496.0,117.7,8,51.0,486.0,111.33333333333333,5,50.0,474.0,156.63333333333333,4,56.0,458.0,107.0,1
7,56.0,462.0,83.6,7,56.0,516.0,110.89000000000001,5,56.0,492.0,83.5,3,53.0,488.0,123.47999999999999,5,56.0,476.0,83.3,7,56.0,558.0,99.42,5,56.0,476.0,86.0,4,56.0,518.0,82.6888888888889,4,54.0,474.0,86.825,6,56.0,474.0,83.6,6,56.0,472.0,83.7,4,56.0,516.0,98.56666666666666,5,56.0,522.0,76.9,4,57.0,522.0,92.68571428571428,3,54.0,502.0,92.6375,9,57.0,472.0,76.89583333333333,8
7,57.0,562.0,99.42,4,57.0,526.0,92.68571428571428,5,57.0,476.0,109.52857142857144,4,55.0,518.0,106.34,5,57.0,500.0,110.35714285714286,3,56.0,516.0,114.0,3,56.0,488.0,123.47999999999999,5,57.0,504.0,102.67999999999999,4,57.0,496.0,106.35999999999999,4,57.0,512.0,110.4875,8,57.0,516.0,106.7625,7,57.0,520.0,96.10000000000001,9,57.0,496.0,101.12,7,57.0,508.0,103.85000000000001,5,57.0,466.0,112.48333333333333,3,56.0,482.0,106.1,9
6,55.0,502.0,166.95,6,55.0,468.0,118.92,8,57.0,532.0,120.55999999999999,4,54.0,460.0,121.0,6,58.0,488.0,117.12307692307692,10,53.0,476.0,112.94375,7,55.0,546.0,119.95454545454545,6,53.0,496.0,151.63333333333333,6,56.0,478.0,158.07142857142858,8,54.0,510.0,144.95999999999998,5,55.0,502.0,109.33333333333333,9,54.0,512.0,110.53333333333335,6,52.0,454.0,116.86666666666667,6,52.0,468.0,115.05000000000001,5,53.0,528.0,206.6,5,52.0,454.0,113.12,9
4,53.0,460.0,109.05,4,55.0,484.0,110.55,5,53.0,486.0,107.73333333333333,4,54.0,438.0,100.85,4,53.0,450.0,123.0,4,54.0,490.0,107.85,4,53.0,454.0,113.65,5,54.0,474.0,113.58571428571429,4,55.0,458.0,114.67500000000001,4,53.0,448.0,89.25,4,54.0,452.0,105.16666666666667,5,54.0,484.0,108.36666666666667,4,53.0,464.0,111.975,4,53.0,436.0,106.7,4,53.0,442.0,106.0,4,53.0,446.0,107.2,7
7,58.0,492.0,70.00769230769231,4,54.0,464.0,66.18571428571428,5,54.0,440.0,54.9,5,56.0,468.0,54.1,5,54.0,430.0,55.0,3,53.0,462.0,62.75,7,57.0,484.0,66.14999999999999,5,54.0,492.0,87.5,7,56.0,502.0,65.825,5,54.0,476.0,62.5,10,56.0,472.0,66.38,6,56.0,460.0,68.75,6,56.0,464.0,76.23636363636363,5,54.0,456.0,61.099999999999994,5,56.0,460.0,54.9,6,56.0,488.0,70.85,1
5,56.0,494.0,83.60000000000001,9,56.0,470.0,77.9,10,57.0,482.0,76.89583333333333,6,58.0,522.0,96.375,9,57.0,516.0,86.55555555555556,9,56.0,508.0,74.27142857142857,5,57.0,508.0,85.93846153846154,8,56.0,568.0,99.42,7,56.0,476.0,84.1,5,56.0,530.0,82.6888888888889,5,54.0,488.0,91.0,7,56.0,494.0,81.8625,5,55.0,480.0,86.825,7,56.0,508.0,77.375,5,56.0,526.0,97.42380952380952,4,55.0,510.0,91.25,6
4,56.0,490.0,101.1125,5,57.0,510.0,109.875,6,57.0,498.0,102.75454545454545,7,60.0,532.0,96.88,5,56.0,490.0,98.61428571428571,8,56.0,460.0,96.44,6,58.0,494.0,97.025,5,54.0,470.0,93.1,7,56.0,454.0,81.19999999999999,7,57.0,520.0,90.80000000000001,5,56.0,490.0,108.35,4,56.0,474.0,94.325,5,56.0,494.0,92.5,8,56.0,502.0,87.25,7,56.0,472.0,93.65,4,56.0,490.0,105.24000000000001,2
3,54.0,442.0,96.7,3,54.0,436.0,98.5,3,54.0,474.0,96.03333333333335,3,54.0,424.0,96.3,3,54.0,502.0,83.03333333333333,3,54.0,486.0,95.35,3,55.0,444.0,112.975,3,54.0,450.0,95.7,3,55.0,460.0,117.33333333333333,3,54.0,470.0,96.6,3,54.0,476.0,90.05,3,54.0,454.0,97.1,3,54.0,486.0,95.6,3,54.0,464.0,97.1,3,55.0,454.0,99.45,3,54.0,454.0,89.9,8
7,53.0,434.0,121.61333333333333,4,53.0,466.0,211.9,6,55.0,452.0,211.55,6,53.0,486.0,151.63333333333333,4,55.0,514.0,180.41666666666666,6,56.0,542.0,167.1818181818182,6,52.0,540.0,137.5818181818182,5,54.0,444.0,166.0,6,55.0,456.0,215.8,8,58.0,496.0,135.95714285714286,7,54.0,460.0,213.0,4,56.0,502.0,128.31666666666666,6,52.0,476.0,156.63333333333333,4,56.0,516.0,188.075,7,52.0,466.0,156.79999999999998,8,51.0,508.0,144.95999999999998,1
6,57.0,490.0,109.52857142857144,5,57.0,514.0,85.93846153846154,4,57.0,512.0,119.50999999999999,7,57.0,474.0,99.59,6,57.0,498.0,110.35714285714286,7,57.0,506.0,111.86666666666667,5,57.0,494.0,106.35999999999999,4,57.0,488.0,106.1,6,57.0,442.0,111.25,7,57.0,480.0,81.8625,8,57.0,562.0,99.42,6,57.0,522.0,102.67999999999999,5,57.0,466.0,104.55,5,57.0,526.0,97.42380952380952,6,57.0,538.0,106.56666666666666,5,57.0,514.0,110.4875,15
3,56.0,496.0,97.5,3,56.0,470.0,98.9,3,56.0,508.0,97.3,3,56.0,486.0,98.25,3,56.0,428.0,77.225,3,57.0,458.0,96.6,3,56.0,506.0,100.65555555555555,3,56.0,468.0,97.3,3,54.0,482.0,98.2,3,56.0,512.0,98.8,3,54.0,478.0,89.65,3,56.0,454.0,98.4,3,56.0,486.0,97.1,3,56.0,468.0,98.6,3,56.0,462.0,96.7,3,56.0,512.0,85.72,10
4,55.0,470.0,107.12,5,55.0,452.0,110.05,4,56.0,468.0,135.51666666666668,5,55.0,446.0,112.7,6,55.0,454.0,116.86666666666667,4,57.0,502.0,102.0,4,55.0,472.0,113.76666666666667,5,55.0,456.0,113.12,5,55.0,478.0,107.4,7,55.0,498.0,117.7,4,55.0,484.0,97.9,4,55.0,508.0,110.55,4,55.0,462.0,114.65,5,55.0,480.0,108.36666666666667,5,55.0,474.0,113.58571428571429,7,55.0,462.0,111.475,13
5,56.0,502.0,91.55,5,58.0,494.0,98.24545454545455,7,56.0,522.0,91.89999999999999,5,56.0,504.0,94.03333333333335,3,55.0,510.0,98.25,8,56.0,568.0,99.42,4,56.0,540.0,90.275,5,56.0,498.0,98.1,6,56.0,474.0,109.52857142857144,5,56.0,492.0,91.92,5,57.0,462.0,86.05555555555556,4,56.0,518.0,91.64285714285714,5,56.0,520.0,98.56666666666666,6,56.0,462.0,115.2,5,56.0,526.0,97.42380952380952,5,56.0,470.0,93.35,12
3,53.0,426.0,144.7,4,57.0,462.0,128.24,4,57.0,524.0,136.44444444444446,7,57.0,484.0,169.26666666666668,5,55.0,464.0,139.57999999999998,5,57.0,478.0,143.16,6,57.0,488.0,167.8,3,53.0,444.0,144.9,4,55.0,404.0,145.1,3,55.0,512.0,146.475,8,57.0,508.0,144.95999999999998,4,57.0,524.0,175.33333333333334,4,57.0,508.0,149.2,4,57.0,488.0,137.325,7,57.0,522.0,145.9,4,57.0,492.0,136.45000000000002,4
6,52.0,454.0,116.86666666666667,6,52.0,540.0,137.5818181818182,5,56.0,500.0,145.8857142857143,5,56.0,476.0,117.38888888888889,5,56.0,500.0,115.10999999999999,7,52.0,470.0,121.2,5,54.0,526.0,119.56666666666666,6,55.0,442.0,114.7,4,56.0,502.0,119.50999999999999,6,55.0,504.0,119.96666666666665,7,57.0,474.0,131.32,7,54.0,438.0,121.61333333333333,6,56.0,474.0,118.92,6,57.0,482.0,117.12307692307692,5,54.0,512.0,118.65,8,57.5,534.0,120.55999999999999,8
3,54.0,452.0,96.8,3,54.0,440.0,94.7,3,54.0,462.0,94.5,3,54.0,436.0,94.3,3,54.0,444.0,94.6,3,54.0,460.0,95.75,3,54.0,492.0,95.35,3,54.0,480.0,95.1,3,54.0,434.0,95.5,3,54.0,410.0,82.2,3,54.0,454.0,99.45,3,54.0,436.0,78.04285714285713,3,54.0,468.0,95.5,3,54.0,452.0,94.7,3,54.0,462.0,95.1,3,54.0,472.0,94.6,10
3,56.0,442.0,122.0,3,56.0,460.0,122.6,3,56.0,460.0,171.76,3,56.0,498.0,121.3,3,56.0,530.0,120.9,3,56.0,432.0,114.95,3,56.0,462.0,121.4,3,56.0,504.0,114.4,3,56.0,478.0,123.0,3,56.0,520.0,169.8,3,54.0,492.0,122.0,3,56.0,478.0,121.8,3,54.0,466.0,122.3,3,56.0,460.0,123.4,3,56.0,494.0,123.3,3,56.0,476.0,121.6,7
8,56.0,542.0,68.66666666666667,6,56.0,490.0,70.85,4,57.0,488.0,77.94,6,56.0,482.0,69.625,5,56.0,532.0,86.85,5,54.0,440.0,69.17272727272727,6,56.0,510.0,88.875,7,56.0,492.0,66.14999999999999,9,57.0,558.0,77.37777777777778,4,56.0,494.0,68.64000000000001,7,56.0,520.0,69.23333333333333,4,58.0,530.0,70.64166666666667,4,54.0,474.0,69.05000000000001,5,54.0,450.0,68.6,8,59.0,504.0,74.28461538461539,8,54.0,478.0,78.125,11
